Date,Price,Open,High,Low,Vol,Change %
4/16/2019,0.3239,0.319,0.3248,0.3166,847470000,1.52%
4/15/2019,0.319,0.3263,0.3297,0.3143,11300000000,-2.23%
4/14/2019,0.3263,0.3248,0.33,0.3214,858510000,0.46%
4/13/2019,0.3248,0.3236,0.3354,0.3202,534410000,0.36%
4/12/2019,0.3236,0.3273,0.3281,0.3146,581550000,-1.11%
4/11/2019,0.3273,0.3532,0.3535,0.3199,10400000000,-7.33%
4/10/2019,0.3532,0.3474,0.3577,0.3464,608540000,1.65%
4/9/2019,0.3474,0.356,0.356,0.3445,628970000,-2.41%
4/8/2019,0.356,0.3616,0.3702,0.3452,997380000,-1.55%
4/7/2019,0.3616,0.3526,0.3667,0.3508,902790000,2.56%
4/6/2019,0.3526,0.3616,0.3621,0.3467,10100000000,-2.48%
4/5/2019,0.3615,0.3301,0.3794,0.3301,16700000000,9.52%
4/4/2019,0.3301,0.3405,0.3466,0.3252,11100000000,-3.08%
4/3/2019,0.3406,0.3511,0.3704,0.3277,18600000000,-3.00%
4/2/2019,0.3511,0.3124,0.3562,0.3116,16600000000,12.38%
4/1/2019,0.3124,0.3089,0.3143,0.3078,498480000,1.15%
3/31/2019,0.3089,0.311,0.3116,0.3074,355840000,-0.69%
3/30/2019,0.311,0.3079,0.3181,0.3073,587270000,1.04%
3/29/2019,0.3078,0.3062,0.3101,0.3053,484340000,0.55%
3/28/2019,0.3062,0.3104,0.3104,0.3045,287910000,-1.36%
3/27/2019,0.3104,0.3028,0.311,0.3006,467140000,2.50%
3/26/2019,0.3028,0.303,0.3037,0.2941,375750000,-0.06%
3/25/2019,0.303,0.3077,0.308,0.3,405390000,-1.55%
3/24/2019,0.3077,0.3117,0.3117,0.3054,291970000,-1.27%
3/23/2019,0.3117,0.3105,0.3126,0.3092,235980000,0.37%
3/22/2019,0.3106,0.3101,0.3125,0.3074,286220000,0.15%
3/21/2019,0.3101,0.3178,0.3191,0.3028,434500000,-2.41%
3/20/2019,0.3178,0.3158,0.3223,0.3118,400290000,0.59%
3/19/2019,0.3159,0.3148,0.3162,0.3128,310940000,0.36%
3/18/2019,0.3148,0.3157,0.3195,0.3124,312310000,-0.28%
3/17/2019,0.3157,0.3187,0.319,0.3145,222110000,-0.95%
3/16/2019,0.3187,0.3151,0.3228,0.3149,413370000,1.16%
3/15/2019,0.3151,0.3115,0.3167,0.3112,295020000,1.13%
3/14/2019,0.3115,0.3137,0.3168,0.3069,352040000,-0.71%
3/13/2019,0.3138,0.3104,0.3252,0.3078,452350000,1.08%
3/12/2019,0.3104,0.3104,0.3116,0.3064,237320000,0.00%
3/11/2019,0.3104,0.313,0.3145,0.308,310570000,-0.82%
3/10/2019,0.313,0.3139,0.3169,0.3093,260450000,-0.30%
3/9/2019,0.3139,0.308,0.3189,0.3075,411920000,1.90%
3/8/2019,0.308,0.3132,0.3162,0.3052,292330000,-1.67%
3/7/2019,0.3132,0.3165,0.3195,0.3129,373330000,-1.02%
3/6/2019,0.3165,0.3151,0.3216,0.3103,402060000,0.43%
3/5/2019,0.3151,0.3025,0.3179,0.3013,391020000,4.19%
3/4/2019,0.3025,0.3111,0.3121,0.2979,328220000,-2.76%
3/3/2019,0.3111,0.3141,0.3154,0.3089,273790000,-0.97%
3/2/2019,0.3141,0.3159,0.3182,0.3105,286010000,-0.56%
3/1/2019,0.3159,0.3141,0.3238,0.312,444260000,0.56%
2/28/2019,0.3141,0.3111,0.3173,0.3074,400320000,0.98%
2/27/2019,0.3111,0.3169,0.3188,0.302,422850000,-1.88%
2/26/2019,0.317,0.3279,0.3346,0.3145,610440000,-3.30%
2/25/2019,0.3279,0.2978,0.3395,0.2978,735190000,10.11%
2/24/2019,0.2978,0.3329,0.3436,0.2948,917840000,-10.54%
2/23/2019,0.3328,0.3215,0.334,0.3181,372210000,3.53%
2/22/2019,0.3215,0.3206,0.3236,0.3168,301810000,0.28%
2/21/2019,0.3206,0.3319,0.3329,0.3175,329110000,-3.41%
2/20/2019,0.3319,0.3232,0.335,0.3179,494660000,2.70%
2/19/2019,0.3232,0.3224,0.3477,0.3195,786670000,0.28%
2/18/2019,0.3223,0.3035,0.3288,0.3024,649990000,6.21%
2/17/2019,0.3035,0.3009,0.3075,0.2989,223120000,0.88%
2/16/2019,0.3008,0.3018,0.3035,0.3001,155950000,-0.31%
2/15/2019,0.3018,0.3009,0.3061,0.2985,203960000,0.28%
2/14/2019,0.3009,0.3039,0.3054,0.3002,197110000,-1.00%
2/13/2019,0.3039,0.3051,0.3133,0.3014,267020000,-0.33%
2/12/2019,0.3049,0.3024,0.3078,0.298,247070000,0.85%
2/11/2019,0.3024,0.3098,0.3101,0.3018,234870000,-2.36%
2/10/2019,0.3097,0.3122,0.3127,0.2995,263540000,-0.80%
2/9/2019,0.3122,0.3122,0.3163,0.3077,257240000,0.00%
2/8/2019,0.3122,0.2913,0.3201,0.2898,375580000,7.15%
2/7/2019,0.2913,0.2895,0.2942,0.2895,162290000,0.63%
2/6/2019,0.2895,0.2995,0.3006,0.2888,234770000,-3.34%
2/5/2019,0.2995,0.2992,0.302,0.2968,190390000,0.10%
2/4/2019,0.2992,0.3023,0.3055,0.2979,196480000,-1.02%
2/3/2019,0.3023,0.3103,0.312,0.2979,218310000,-2.60%
2/2/2019,0.3103,0.3069,0.3132,0.3047,241250000,1.15%
2/1/2019,0.3068,0.3093,0.3116,0.2965,340350000,-0.80%
1/31/2019,0.3093,0.3217,0.336,0.3042,530440000,-3.84%
1/30/2019,0.3217,0.2875,0.3266,0.2853,443150000,11.90%
1/29/2019,0.2875,0.2928,0.2944,0.2824,220020000,-1.83%
1/28/2019,0.2928,0.3068,0.3077,0.2818,343310000,-4.56%
1/27/2019,0.3068,0.313,0.3144,0.304,167920000,-1.99%
1/26/2019,0.313,0.3145,0.3187,0.3128,120910000,-0.45%
1/25/2019,0.3145,0.3166,0.3178,0.3114,125900000,-0.68%
1/24/2019,0.3166,0.3148,0.3186,0.3134,111120000,0.59%
1/23/2019,0.3148,0.3187,0.3203,0.3131,108210000,-1.21%
1/22/2019,0.3186,0.3184,0.3213,0.3076,146550000,0.07%
1/21/2019,0.3184,0.3177,0.3223,0.3143,92930000,0.20%
1/20/2019,0.3177,0.3286,0.3305,0.3125,139580000,-3.29%
1/19/2019,0.3285,0.3214,0.3353,0.3211,147830000,2.22%
1/18/2019,0.3214,0.3265,0.3266,0.3178,111970000,-1.56%
1/17/2019,0.3265,0.3269,0.3291,0.3211,163820000,-0.09%
1/16/2019,0.3268,0.3232,0.3327,0.3217,146800000,1.06%
1/15/2019,0.3234,0.3299,0.3328,0.3186,175740000,-1.98%
1/14/2019,0.3299,0.3122,0.3353,0.3122,354730000,5.68%
1/13/2019,0.3122,0.3271,0.331,0.3107,359650000,-4.57%
1/12/2019,0.3271,0.3275,0.3311,0.324,127180000,-0.10%
1/11/2019,0.3275,0.3272,0.3339,0.3223,204530000,0.08%
1/10/2019,0.3272,0.3666,0.3814,0.3195,561560000,-10.75%
1/9/2019,0.3666,0.3631,0.3705,0.3602,211380000,0.97%
1/8/2019,0.3631,0.3619,0.3691,0.3566,195220000,0.35%
1/7/2019,0.3619,0.3641,0.3746,0.3593,197370000,-0.62%
1/6/2019,0.3641,0.3511,0.3686,0.3482,188410000,3.72%
1/5/2019,0.3511,0.3554,0.3616,0.3485,187690000,-1.28%
1/4/2019,0.3556,0.3543,0.3596,0.3466,185440000,0.36%
1/3/2019,0.3543,0.3714,0.3716,0.3514,203450000,-4.59%
1/2/2019,0.3714,0.3633,0.3768,0.3569,237740000,2.24%
1/1/2019,0.3633,0.351,0.3633,0.348,187500000,3.49%
12/31/2018,0.351,0.3676,0.372,0.3473,243200000,-4.51%
12/30/2018,0.3676,0.3594,0.3678,0.3544,198710000,2.27%
12/29/2018,0.3594,0.3736,0.382,0.3579,319800000,-3.80%
12/28/2018,0.3737,0.3366,0.3785,0.3315,371320000,11.01%
12/27/2018,0.3366,0.3756,0.3774,0.3296,330630000,-10.35%
12/26/2018,0.3755,0.3787,0.3905,0.3573,348240000,-0.84%
12/25/2018,0.3787,0.4035,0.4059,0.3638,471590000,-6.17%
12/24/2018,0.4036,0.3699,0.4527,0.3698,849150000,9.11%
12/23/2018,0.3699,0.3603,0.3809,0.359,300300000,2.65%
12/22/2018,0.3603,0.3566,0.362,0.3463,224780000,1.06%
12/21/2018,0.3566,0.3755,0.3851,0.3512,402380000,-5.05%
12/20/2018,0.3755,0.3477,0.3867,0.3425,537000000,7.99%
12/19/2018,0.3477,0.3516,0.3947,0.3448,615630000,-1.08%
12/18/2018,0.3515,0.3291,0.3515,0.3238,410250000,6.80%
12/17/2018,0.3292,0.2881,0.3382,0.2866,342540000,14.23%
12/16/2018,0.2881,0.2855,0.2967,0.2853,131000000,0.93%
12/15/2018,0.2855,0.2893,0.2923,0.2816,117660000,-1.31%
12/14/2018,0.2893,0.3004,0.3008,0.2843,169460000,-3.69%
12/13/2018,0.3003,0.3066,0.3076,0.297,141350000,-2.05%
12/12/2018,0.3066,0.3001,0.3124,0.2999,147390000,1.58%
12/11/2018,0.3019,0.3011,0.3113,0.296,163410000,0.24%
12/10/2018,0.3011,0.311,0.315,0.2966,173840000,-3.16%
12/9/2018,0.311,0.3041,0.3216,0.3003,184540000,2.25%
12/8/2018,0.3041,0.3016,0.3225,0.2925,263890000,0.83%
12/7/2018,0.3016,0.3088,0.3112,0.2887,403580000,-2.31%
12/6/2018,0.3088,0.3385,0.3452,0.3067,288890000,-8.77%
12/5/2018,0.3385,0.3531,0.3548,0.3383,198900000,-4.14%
12/4/2018,0.3531,0.3481,0.3629,0.3393,211130000,1.44%
12/3/2018,0.3481,0.3692,0.3706,0.3455,196970000,-5.70%
12/2/2018,0.3692,0.3733,0.3807,0.3667,136200000,-1.10%
12/1/2018,0.3733,0.3645,0.379,0.3577,186630000,2.41%
11/30/2018,0.3645,0.3814,0.3831,0.3556,264250000,-4.44%
11/29/2018,0.3814,0.3925,0.3949,0.3734,350560000,-2.83%
11/28/2018,0.3925,0.3651,0.4033,0.365,469810000,7.52%
11/27/2018,0.3651,0.3621,0.3738,0.3466,389160000,0.82%
11/26/2018,0.3621,0.3817,0.3977,0.3457,723220000,-5.14%
11/25/2018,0.3817,0.3793,0.3932,0.328,927800000,0.61%
11/24/2018,0.3794,0.4132,0.4265,0.3703,471980000,-8.20%
11/23/2018,0.4133,0.4266,0.4328,0.3986,449910000,-3.04%
11/22/2018,0.4263,0.4521,0.4556,0.425,250740000,-5.69%
11/21/2018,0.452,0.4423,0.4669,0.4193,455320000,2.10%
11/20/2018,0.4427,0.4816,0.5067,0.4133,916020000,-8.08%
11/19/2018,0.4816,0.5156,0.5159,0.4693,645210000,-6.58%
11/18/2018,0.5156,0.4979,0.5297,0.4955,371030000,3.61%
11/17/2018,0.4976,0.4766,0.5031,0.4704,275490000,4.41%
11/16/2018,0.4766,0.4874,0.493,0.4652,326700000,-2.20%
11/15/2018,0.4873,0.48,0.4919,0.4324,536210000,1.53%
11/14/2018,0.48,0.5163,0.5185,0.4238,603510000,-7.04%
11/13/2018,0.5163,0.5229,0.5321,0.5105,217760000,-1.26%
11/12/2018,0.5229,0.5095,0.5323,0.5049,195050000,2.63%
11/11/2018,0.5095,0.5084,0.5111,0.4978,90760000,0.20%
11/10/2018,0.5084,0.5038,0.516,0.5028,102490000,0.92%
11/9/2018,0.5038,0.4962,0.5209,0.4958,223360000,1.54%
11/8/2018,0.4962,0.5399,0.5449,0.4931,309850000,-8.08%
11/7/2018,0.5398,0.5539,0.5546,0.528,281960000,-2.52%
11/6/2018,0.5537,0.5012,0.5651,0.5012,631270000,10.49%
11/5/2018,0.5012,0.4697,0.5028,0.4638,304860000,6.73%
11/4/2018,0.4695,0.4569,0.4781,0.4497,194350000,2.78%
11/3/2018,0.4568,0.4612,0.4626,0.4552,104470000,-0.95%
11/2/2018,0.4612,0.4603,0.4663,0.4583,178050000,0.20%
11/1/2018,0.4603,0.4536,0.4606,0.4503,133890000,1.47%
10/31/2018,0.4536,0.4474,0.4589,0.4382,167570000,1.42%
10/30/2018,0.4473,0.4442,0.4524,0.4438,142490000,0.69%
10/29/2018,0.4442,0.4641,0.4646,0.4367,212630000,-4.25%
10/28/2018,0.4639,0.4599,0.4659,0.4583,149770000,0.91%
10/27/2018,0.4597,0.4651,0.4663,0.4575,133550000,-1.14%
10/26/2018,0.4651,0.4627,0.4685,0.4584,116480000,0.50%
10/25/2018,0.4628,0.4633,0.4708,0.4568,167820000,-0.08%
10/24/2018,0.4631,0.4687,0.4762,0.4599,161660000,-1.19%
10/23/2018,0.4687,0.4606,0.483,0.4439,267330000,1.75%
10/22/2018,0.4606,0.4642,0.4678,0.456,150690000,-0.78%
10/21/2018,0.4642,0.4671,0.473,0.4632,230820000,-0.62%
10/20/2018,0.4671,0.46,0.4711,0.4558,180910000,1.55%
10/19/2018,0.46,0.4668,0.4712,0.4572,221220000,-1.46%
10/18/2018,0.4668,0.4833,0.4924,0.4555,342260000,-3.34%
10/17/2018,0.4829,0.4831,0.4953,0.471,365470000,-0.08%
10/16/2018,0.4834,0.4598,0.4858,0.4552,391840000,5.12%
10/15/2018,0.4598,0.4083,0.51,0.399,884050000,12.60%
10/14/2018,0.4083,0.4224,0.4295,0.4055,222970000,-3.32%
10/13/2018,0.4224,0.4204,0.4299,0.4167,295420000,0.43%
10/12/2018,0.4206,0.3821,0.4452,0.3782,638890000,10.07%
10/11/2018,0.3821,0.4657,0.4657,0.3782,715060000,-17.96%
10/10/2018,0.4657,0.4816,0.4816,0.4622,252600000,-3.29%
10/9/2018,0.4816,0.4923,0.4932,0.4714,246030000,-2.19%
10/8/2018,0.4923,0.4825,0.4999,0.4798,329330000,2.04%
10/7/2018,0.4825,0.4889,0.4903,0.4685,282520000,-1.30%
10/6/2018,0.4888,0.5209,0.5218,0.4691,376590000,-6.15%
10/5/2018,0.5209,0.5287,0.5326,0.5107,332770000,-1.49%
10/4/2018,0.5287,0.5286,0.549,0.5241,320580000,0.03%
10/3/2018,0.5285,0.5169,0.5372,0.5082,556330000,2.23%
10/2/2018,0.517,0.5773,0.5798,0.5157,439890000,-10.45%
10/1/2018,0.5774,0.5827,0.6047,0.5336,801490000,-0.92%
9/30/2018,0.5827,0.5698,0.6206,0.5601,696050000,2.27%
9/29/2018,0.5698,0.5398,0.5922,0.5262,547850000,5.59%
9/28/2018,0.5397,0.5428,0.5498,0.5177,427850000,-0.64%
9/27/2018,0.5432,0.5125,0.5536,0.5089,475460000,5.97%
9/26/2018,0.5126,0.5257,0.5711,0.4856,11000000000,-2.50%
9/25/2018,0.5257,0.4923,0.5454,0.4363,10600000000,6.78%
9/24/2018,0.4923,0.5718,0.5825,0.484,617150000,-13.90%
9/23/2018,0.5718,0.5734,0.5972,0.5581,509870000,-0.28%
9/22/2018,0.5734,0.5636,0.627,0.4917,11400000000,1.75%
9/21/2018,0.5635,0.4501,0.7885,0.4287,23200000000,25.20%
9/20/2018,0.4501,0.3266,0.4865,0.3215,10000000000,37.85%
9/19/2018,0.3265,0.3196,0.3347,0.3111,459130000,2.15%
9/18/2018,0.3196,0.2706,0.3352,0.2693,658840000,18.13%
9/17/2018,0.2706,0.2811,0.2835,0.2671,252120000,-3.75%
9/16/2018,0.2811,0.2804,0.2819,0.2743,168880000,0.26%
9/15/2018,0.2804,0.2761,0.2843,0.276,184850000,1.54%
9/14/2018,0.2762,0.2791,0.2851,0.2721,255480000,-1.07%
9/13/2018,0.2791,0.2699,0.2854,0.2678,288950000,3.44%
9/12/2018,0.2699,0.263,0.2731,0.2535,254460000,2.62%
9/11/2018,0.263,0.2695,0.2745,0.2534,200130000,-2.40%
9/10/2018,0.2694,0.2764,0.2823,0.2602,229060000,-2.41%
9/9/2018,0.2761,0.2767,0.2904,0.271,152360000,-0.23%
9/8/2018,0.2767,0.2872,0.2935,0.2698,149450000,-3.59%
9/7/2018,0.287,0.3017,0.3037,0.2813,179700000,-4.86%
9/6/2018,0.3017,0.2789,0.3045,0.2689,315370000,8.12%
9/5/2018,0.279,0.3308,0.3338,0.2779,385130000,-15.64%
9/4/2018,0.3308,0.3345,0.341,0.329,236220000,-1.15%
9/3/2018,0.3346,0.342,0.3435,0.3335,199930000,-2.15%
9/2/2018,0.342,0.3469,0.3491,0.3362,198910000,-1.42%
9/1/2018,0.3469,0.3351,0.3538,0.3349,210880000,3.55%
8/31/2018,0.335,0.3349,0.3405,0.328,194860000,0.05%
8/30/2018,0.3349,0.3448,0.3463,0.3234,235470000,-2.88%
8/29/2018,0.3448,0.3511,0.3546,0.3388,229850000,-1.80%
8/28/2018,0.3511,0.3388,0.3573,0.3348,274100000,3.64%
8/27/2018,0.3388,0.323,0.3398,0.3219,212430000,4.89%
8/26/2018,0.323,0.3273,0.3281,0.3186,152970000,-1.30%
8/25/2018,0.3273,0.3267,0.3316,0.3222,132130000,0.16%
8/24/2018,0.3267,0.3261,0.3284,0.3158,301350000,0.20%
8/23/2018,0.3261,0.3181,0.329,0.3155,212570000,2.59%
8/22/2018,0.3179,0.3338,0.3542,0.3129,252790000,-4.79%
8/21/2018,0.3338,0.3147,0.3369,0.3135,176640000,6.09%
8/20/2018,0.3147,0.3423,0.3503,0.3135,274840000,-8.07%
8/19/2018,0.3423,0.3284,0.3521,0.3188,280170000,4.24%
8/18/2018,0.3284,0.3674,0.3699,0.3134,365680000,-10.62%
8/17/2018,0.3674,0.2916,0.3736,0.2911,394420000,26.00%
8/16/2018,0.2916,0.2802,0.3012,0.2759,233840000,4.04%
8/15/2018,0.2803,0.2729,0.3021,0.2728,330900000,2.70%
8/14/2018,0.2729,0.2745,0.2767,0.2471,284660000,-0.57%
8/13/2018,0.2745,0.2956,0.309,0.2716,229120000,-7.14%
8/12/2018,0.2956,0.2975,0.309,0.2947,180170000,-0.68%
8/11/2018,0.2976,0.3189,0.3196,0.2881,240820000,-6.68%
8/10/2018,0.3189,0.3438,0.3458,0.3133,222240000,-7.28%
8/9/2018,0.3439,0.3318,0.3574,0.3282,246960000,3.64%
8/8/2018,0.3318,0.3784,0.3784,0.3201,349840000,-12.31%
8/7/2018,0.3784,0.4129,0.4154,0.3752,191010000,-8.36%
8/6/2018,0.4129,0.4346,0.4365,0.4033,151780000,-5.00%
8/5/2018,0.4346,0.4296,0.4367,0.4271,114400000,1.14%
8/4/2018,0.4297,0.4407,0.4444,0.4278,111790000,-2.49%
8/3/2018,0.4406,0.4303,0.4464,0.426,170120000,2.42%
8/2/2018,0.4302,0.4466,0.448,0.4298,125830000,-3.68%
8/1/2018,0.4467,0.435,0.4626,0.4271,173070000,2.69%
7/31/2018,0.435,0.446,0.4464,0.427,147970000,-2.48%
7/30/2018,0.446,0.453,0.4562,0.4351,176880000,-1.55%
7/29/2018,0.453,0.4568,0.4581,0.4502,122500000,-0.81%
7/28/2018,0.4568,0.4551,0.4568,0.4483,86430000,0.35%
7/27/2018,0.4552,0.4496,0.4605,0.4445,106320000,1.25%
7/26/2018,0.4496,0.4594,0.4686,0.4468,116070000,-2.15%
7/25/2018,0.4594,0.4579,0.468,0.4518,150950000,0.28%
7/24/2018,0.4581,0.4452,0.469,0.4385,200280000,2.91%
7/23/2018,0.4452,0.4493,0.4636,0.4431,116740000,-0.93%
7/22/2018,0.4494,0.455,0.4632,0.4478,106920000,-1.24%
7/21/2018,0.455,0.4446,0.4587,0.4353,98110000,2.34%
7/20/2018,0.4446,0.4769,0.4773,0.4311,175090000,-6.78%
7/19/2018,0.4769,0.4883,0.4944,0.4723,189370000,-2.32%
7/18/2018,0.4883,0.507,0.5236,0.4761,225290000,-3.69%
7/17/2018,0.507,0.4818,0.5188,0.4691,209840000,5.20%
7/16/2018,0.4819,0.4471,0.4835,0.4435,162160000,7.79%
7/15/2018,0.4471,0.4385,0.4494,0.4359,102500000,1.96%
7/14/2018,0.4385,0.4371,0.4428,0.4323,96380000,0.28%
7/13/2018,0.4373,0.4377,0.4449,0.4311,128210000,-0.09%
7/12/2018,0.4377,0.4502,0.4504,0.4252,127920000,-2.79%
7/11/2018,0.4502,0.4442,0.4522,0.4415,115700000,1.35%
7/10/2018,0.4442,0.4738,0.4741,0.4409,148320000,-6.25%
7/9/2018,0.4738,0.4789,0.4817,0.4723,162790000,-1.05%
7/8/2018,0.4789,0.4857,0.4872,0.4759,188430000,-1.41%
7/7/2018,0.4857,0.4777,0.4864,0.4653,177170000,1.67%
7/6/2018,0.4777,0.4778,0.4813,0.4602,172980000,-0.01%
7/5/2018,0.4778,0.4919,0.501,0.4705,229640000,-2.88%
7/4/2018,0.4919,0.4851,0.506,0.4775,182330000,1.40%
7/3/2018,0.4852,0.49,0.5166,0.4795,278800000,-1.00%
7/2/2018,0.49,0.4623,0.4943,0.4551,214180000,6.01%
7/1/2018,0.4623,0.4649,0.4656,0.4497,215240000,-0.56%
6/30/2018,0.4649,0.4553,0.4816,0.4545,251840000,2.10%
6/29/2018,0.4553,0.4475,0.4602,0.4257,182930000,1.66%
6/28/2018,0.4479,0.4716,0.4743,0.4456,141220000,-5.08%
6/27/2018,0.4719,0.453,0.476,0.4486,101670000,4.15%
6/26/2018,0.453,0.4809,0.4819,0.4517,71510000,-5.77%
6/25/2018,0.4808,0.4745,0.4914,0.4726,96460000,1.32%
6/24/2018,0.4745,0.4903,0.4953,0.4406,172040000,-3.12%
6/23/2018,0.4898,0.4823,0.4953,0.4755,83460000,1.56%
6/22/2018,0.4823,0.5341,0.5349,0.4714,192510000,-9.70%
6/21/2018,0.5341,0.5399,0.5484,0.5305,85200000,-1.07%
6/20/2018,0.5399,0.5491,0.55,0.5241,101030000,-1.67%
6/19/2018,0.5491,0.5383,0.5612,0.5352,112200000,2.01%
6/18/2018,0.5383,0.5255,0.5484,0.5064,128410000,2.43%
6/17/2018,0.5255,0.533,0.541,0.5222,100520000,-1.40%
6/16/2018,0.533,0.5333,0.5379,0.5193,111170000,-0.07%
6/15/2018,0.5333,0.5566,0.5585,0.5288,115010000,-4.16%
6/14/2018,0.5565,0.53,0.5658,0.5207,174040000,5.03%
6/13/2018,0.5299,0.5582,0.5612,0.5052,175440000,-5.08%
6/12/2018,0.5582,0.5993,0.5994,0.5472,140840000,-6.85%
6/11/2018,0.5993,0.5817,0.6004,0.5613,119800000,3.03%
6/10/2018,0.5817,0.6586,0.6587,0.5527,224630000,-11.68%
6/9/2018,0.6586,0.6725,0.6819,0.6575,88580000,-2.07%
6/8/2018,0.6725,0.6777,0.6796,0.6584,105360000,-0.77%
6/7/2018,0.6777,0.6732,0.6888,0.6687,110510000,0.66%
6/6/2018,0.6733,0.6761,0.6804,0.6554,126750000,-0.39%
6/5/2018,0.6759,0.6556,0.6839,0.6347,154840000,3.04%
6/4/2018,0.656,0.688,0.7043,0.6358,194540000,-4.65%
6/3/2018,0.688,0.6429,0.688,0.6393,127980000,7.01%
6/2/2018,0.6429,0.6211,0.6506,0.6155,145530000,3.50%
6/1/2018,0.6211,0.611,0.6236,0.6019,132400000,1.65%
5/31/2018,0.611,0.5941,0.621,0.5866,123380000,2.90%
5/30/2018,0.5938,0.5994,0.6255,0.5786,132830000,-0.93%
5/29/2018,0.5994,0.5476,0.6088,0.5444,155950000,9.45%
5/28/2018,0.5476,0.6047,0.6075,0.546,158340000,-9.43%
5/27/2018,0.6046,0.6088,0.6119,0.5988,95150000,-0.68%
5/26/2018,0.6088,0.6056,0.6247,0.5989,99110000,0.52%
